symbol,industry,year,roic,roe,roa,equity,invested_capital,total_assets,nopat,equity_billion,invested_capital_billion,total_assets_billion,nopat_billion,roic_pct,roe_pct,roa_pct
SVN,Xây dựng và Vật liệu,2020,0.0002,0.0002,0.0002,220824183489.0,220824183489,223757454028.0,43287534.0,220.82,220.82,223.76,0.04,0.02,0.02,0.02
SVN,Xây dựng và Vật liệu,2021,0.0037,0.0037,0.003,221630454244.0,221630454244,274481304043.0,810301856.0,221.63,221.63,274.48,0.81,0.37,0.37,0.3
SVN,Xây dựng và Vật liệu,2022,0.0045,0.0045,0.0043,222632183485.0,222632183485,228655517103.0,991729241.0,222.63,222.63,228.66,0.99,0.45,0.45,0.43
SVN,Xây dựng và Vật liệu,2023,0.0031,0.0032,0.003,224209222281.0,230809222281,236308953312.0,716994453.0,224.21,230.81,236.31,0.72,0.31,0.32,0.3
SVN,Xây dựng và Vật liệu,2024,0.002,0.0021,0.002,224676566075.0,231276566075,233511234648.0,467343794.0,224.68,231.28,233.51,0.47,0.2,0.21,0.2
SVT,Bán lẻ,2015,0.0703,0.0707,0.0567,123869477870.0,124569477870,154391483686.0,8758831417.0,123.87,124.57,154.39,8.76,7.03,7.07,5.67
SVT,Bán lẻ,2016,0.0068,0.0068,0.0057,124449734345.0,124449734345,150193124344.0,849440531.0,124.45,124.45,150.19,0.85,0.68,0.68,0.57
SVT,Bán lẻ,2017,0.0284,0.0284,0.0282,128039933321.0,128039933321,129010603157.0,3640061135.0,128.04,128.04,129.01,3.64,2.84,2.84,2.82
SVT,Bán lẻ,2018,0.0317,0.0317,0.0315,132140407087.0,132140407087,132900624233.0,4187429679.0,132.14,132.14,132.9,4.19,3.17,3.17,3.15
SVT,Bán lẻ,2019,0.0732,0.0732,0.073,142370858053.0,142370858053,142752582794.0,10425247571.0,142.37,142.37,142.75,10.43,7.32,7.32,7.3
SVT,Bán lẻ,2020,0.182,0.182,0.1807,173825727451.0,173825727451,175040505496.0,31636072793.0,173.83,173.83,175.04,31.64,18.2,18.2,18.07
SVT,Bán lẻ,2021,0.1851,0.1851,0.1838,184182931339.0,184182931339,185440786114.0,34088996345.0,184.18,184.18,185.44,34.09,18.51,18.51,18.38
SVT,Bán lẻ,2022,0.1192,0.1192,0.1184,208495281555.0,208495281555,209846715338.0,24842350216.0,208.5,208.5,209.85,24.84,11.92,11.92,11.84
SVT,Bán lẻ,2023,0.1093,0.1093,0.1086,233844506117.0,233844506117,235157369586.0,25549224562.0,233.84,233.84,235.16,25.55,10.93,10.93,10.86
SVT,Bán lẻ,2024,0.1172,0.1172,0.1165,235359473793.0,235359473793,236666931810.0,27581434676.0,235.36,235.36,236.67,27.58,11.72,11.72,11.65
SWC,Hàng & Dịch vụ Công nghiệp,2015,0.0648,0.0689,0.0597,973258850101.0,1035131165393,1123682284747.0,67051998692.0,973.26,1035.13,1123.68,67.05,6.48,6.89,5.97
SWC,Hàng & Dịch vụ Công nghiệp,2016,0.0585,0.0627,0.0542,1007843123813.0,1079486628815,1165763202210.0,63196150735.0,1007.84,1079.49,1165.76,63.2,5.85,6.27,5.42
SWC,Hàng & Dịch vụ Công nghiệp,2017,0.412,0.4319,0.3734,1179213844924.0,1236232380773,1364083341480.0,509310412549.0,1179.21,1236.23,1364.08,509.31,41.2,43.19,37.34
SWC,Hàng & Dịch vụ Công nghiệp,2018,0.0937,0.0995,0.0839,1076578923145.0,1143175099685,1275684559386.0,107084339608.0,1076.58,1143.18,1275.68,107.08,9.37,9.95,8.39
SWC,Hàng & Dịch vụ Công nghiệp,2019,0.0672,0.0734,0.0603,941913840921.0,1029356186362,1147629699991.0,69148343295.0,941.91,1029.36,1147.63,69.15,6.72,7.34,6.03
SWC,Hàng & Dịch vụ Công nghiệp,2020,0.1226,0.137,0.1094,1087988484787.0,1216489488348,1363527093821.0,149105557076.0,1087.99,1216.49,1363.53,149.11,12.26,13.7,10.94
SWC,Hàng & Dịch vụ Công nghiệp,2021,0.132,0.1458,0.1206,1267108085571.0,1400063152455,1532328248456.0,184790951211.0,1267.11,1400.06,1532.33,184.79,13.2,14.58,12.06
SWC,Hàng & Dịch vụ Công nghiệp,2022,0.1344,0.1439,0.1219,1471841231998.0,1575893077676,1736335435470.0,211743386274.0,1471.84,1575.89,1736.34,211.74,13.44,14.39,12.19
SWC,Hàng & Dịch vụ Công nghiệp,2023,0.1291,0.1358,0.1174,1682535776532.0,1769027962402,1946224647523.0,228443641792.0,1682.54,1769.03,1946.22,228.44,12.91,13.58,11.74
SWC,Hàng & Dịch vụ Công nghiệp,2024,0.1362,0.1445,0.1266,1898311437231.0,2015020258618,2166375673195.0,274354570686.0,1898.31,2015.02,2166.38,274.35,13.62,14.45,12.66
SZB,Bất động sản,2015,0.1909,0.1909,0.1359,463385664480.0,463385664480,651002270620.0,88471322288.0,463.39,463.39,651.0,88.47,19.09,19.09,13.59
SZB,Bất động sản,2016,0.2899,0.2899,0.1587,417693103631.0,417693103631,763199213652.0,121087287556.0,417.69,417.69,763.2,121.09,28.99,28.99,15.87
SZB,Bất động sản,2017,0.1976,0.2149,0.124,512901264501.0,557613470501,888420014975.0,110208160869.0,512.9,557.61,888.42,110.21,19.76,21.49,12.4
SZB,Bất động sản,2018,0.1907,0.1907,0.1057,483553444186.0,483553444186,872463470695.0,92217383707.0,483.55,483.55,872.46,92.22,19.07,19.07,10.57
SZB,Bất động sản,2019,0.1782,0.1816,0.0987,531915206684.0,541915206684,978822498824.0,96583500868.0,531.92,541.92,978.82,96.58,17.82,18.16,9.87
SZB,Bất động sản,2020,0.1963,0.1994,0.0945,566397989873.0,575202989873,1195350713151.0,112926065245.0,566.4,575.2,1195.35,112.93,19.63,19.94,9.45
SZB,Bất động sản,2021,0.1767,0.179,0.0875,585348383064.0,592719383064,1197771078858.0,104759884169.0,585.35,592.72,1197.77,104.76,17.67,17.9,8.75
SZB,Bất động sản,2022,0.1765,0.1861,0.0828,573488425652.0,604571160908,1289333026799.0,106730789693.0,573.49,604.57,1289.33,106.73,17.65,18.61,8.28
SZB,Bất động sản,2023,0.179,0.1969,0.0782,590956340302.0,650014902689,1487195051441.0,116366184392.0,590.96,650.01,1487.2,116.37,17.9,19.69,7.82
SZB,Bất động sản,2024,0.2699,0.2898,0.1246,678616049806.0,728653291813,1578076421190.0,196648864114.0,678.62,728.65,1578.08,196.65,26.99,28.98,12.46
SZC,Bất động sản,2015,0.0387,0.0565,0.0292,1103311782156.0,1611829437496,2131520838159.0,62320095781.0,1103.31,1611.83,2131.52,62.32,3.87,5.65,2.92
SZC,Bất động sản,2016,0.0261,0.0405,0.0242,1089719719701.0,1693098519486,1820810109227.0,44139937545.0,1089.72,1693.1,1820.81,44.14,2.61,4.05,2.42
SZC,Bất động sản,2017,0.0391,0.065,0.033,1118180320228.0,1860326255665,2201412211041.0,72702855527.0,1118.18,1860.33,2201.41,72.7,3.91,6.5,3.3
SZC,Bất động sản,2018,0.0468,0.0842,0.0377,1156406246554.0,2078990341325,2581010289935.0,97352074825.0,1156.41,2078.99,2581.01,97.35,4.68,8.42,3.77
SZC,Bất động sản,2019,0.062,0.112,0.043,1197280791032.0,2162157346086,3117770606764.0,134128632653.0,1197.28,2162.16,3117.77,134.13,6.2,11.2,4.3
SZC,Bất động sản,2020,0.0637,0.1471,0.0421,1264236697137.0,2919148563345,4417745940716.0,186001203817.0,1264.24,2919.15,4417.75,186.0,6.37,14.71,4.21
SZC,Bất động sản,2021,0.0883,0.2208,0.0576,1465585463895.0,3665165550222,5616375070296.0,323628766758.0,1465.59,3665.17,5616.38,323.63,8.83,22.08,5.76
SZC,Bất động sản,2022,0.0473,0.1286,0.0312,1534252108656.0,4169452131858,6334995627469.0,197366644761.0,1534.25,4169.45,6335.0,197.37,4.73,12.86,3.12
SZC,Bất động sản,2023,0.0497,0.126,0.0314,1737315400168.0,4405193715535,6961128667590.0,218873291512.0,1737.32,4405.19,6961.13,218.87,4.97,12.6,3.14
SZC,Bất động sản,2024,0.0556,0.0973,0.0367,3105551065785.0,5437939319847,8225800130275.0,302127157852.0,3105.55,5437.94,8225.8,302.13,5.56,9.73,3.67
SZL,Bất động sản,2015,0.1048,0.1068,0.0356,429161713743.0,437111713743,1286748949303.0,45822019787.0,429.16,437.11,1286.75,45.82,10.48,10.68,3.56
SZL,Bất động sản,2016,0.1959,0.1978,0.0682,520345163982.0,525145163982,1508434023116.0,102900452289.0,520.35,525.15,1508.43,102.9,19.59,19.78,6.82
SZL,Bất động sản,2017,0.1681,0.1686,0.0587,528153019608.0,529753019608,1515754273033.0,89036418681.0,528.15,529.75,1515.75,89.04,16.81,16.86,5.87
SZL,Bất động sản,2018,0.1884,0.1884,0.0682,578947520362.0,578947520362,1599241751557.0,109067321688.0,578.95,578.95,1599.24,109.07,18.84,18.84,6.82
SZL,Bất động sản,2019,0.1456,0.1456,0.0629,706993196620.0,706993196620,1637040267349.0,102950595351.0,706.99,706.99,1637.04,102.95,14.56,14.56,6.29
SZL,Bất động sản,2020,0.181,0.1843,0.0616,552934100941.0,563067862391,1653051393565.0,101900618025.0,552.93,563.07,1653.05,101.9,18.1,18.43,6.16
SZL,Bất động sản,2021,0.1655,0.1707,0.0598,592430873487.0,611150386610,1689862348245.0,101123214866.0,592.43,611.15,1689.86,101.12,16.55,17.07,5.98
SZL,Bất động sản,2022,0.1165,0.1671,0.0504,593817369762.0,851672416466,1968215709507.0,99236310275.0,593.82,851.67,1968.22,99.24,11.65,16.71,5.04
SZL,Bất động sản,2023,0.1183,0.1669,0.0541,620626484410.0,876011964121,1915570087359.0,103593524648.0,620.63,876.01,1915.57,103.59,11.83,16.69,5.41
SZL,Bất động sản,2024,0.1246,0.166,0.0554,630110068092.0,839499488720,1885915395664.0,104572311833.0,630.11,839.5,1885.92,104.57,12.46,16.6,5.54
TA6,Xây dựng và Vật liệu,2015,0.0598,0.15,0.0092,24608384425.0,61761305545,400020311022.0,3690913494.0,24.61,61.76,400.02,3.69,5.98,15.0,0.92
TA6,Xây dựng và Vật liệu,2016,0.1193,0.25,0.0208,32789954870.0,68723403630,393587013281.0,8195934590.0,32.79,68.72,393.59,8.2,11.93,25.0,2.08
TA6,Xây dựng và Vật liệu,2017,0.0663,0.1423,0.0132,33498947612.0,71891549547,361801584676.0,4765945556.0,33.5,71.89,361.8,4.77,6.63,14.23,1.32
TA6,Xây dựng và Vật liệu,2018,0.0789,0.1377,0.0132,39937663166.0,69713513990,416406000737.0,5500119977.0,39.94,69.71,416.41,5.5,7.89,13.77,1.32
TA6,Xây dựng và Vật liệu,2019,0.0656,0.1115,0.0098,40269719245.0,68428863242,458835376876.0,4490379742.0,40.27,68.43,458.84,4.49,6.56,11.15,0.98
TA6,Xây dựng và Vật liệu,2020,0.0438,0.0858,0.0109,39137852383.0,76668937233,307005051692.0,3358513138.0,39.14,76.67,307.01,3.36,4.38,8.58,1.09
TA6,Xây dựng và Vật liệu,2021,0.0101,0.0213,0.0022,36032098969.0,76455052364,357221703834.0,768589207.0,36.03,76.46,357.22,0.77,1.01,2.13,0.22
TA6,Xây dựng và Vật liệu,2022,0.0141,0.0333,0.0034,36773971420.0,87005731441,357060094785.0,1223829658.0,36.77,87.01,357.06,1.22,1.41,3.33,0.34
TA6,Xây dựng và Vật liệu,2023,0.0104,0.0264,0.0026,35549736669.0,90155739748,363869312289.0,938413002.0,35.55,90.16,363.87,0.94,1.04,2.64,0.26
TA6,Xây dựng và Vật liệu,2024,0.0141,0.0322,0.003,35549736669.0,81158165031,382123472723.0,1145034107.0,35.55,81.16,382.12,1.15,1.41,3.22,0.3
TA9,Xây dựng và Vật liệu,2015,0.2028,0.3008,0.0298,110789831646.0,164327092899,1117182448210.0,33328928311.0,110.79,164.33,1117.18,33.33,20.28,30.08,2.98
TA9,Xây dựng và Vật liệu,2016,0.1409,0.2841,0.0273,146752049355.0,295942492544,1524604963151.0,41690473544.0,146.75,295.94,1524.6,41.69,14.09,28.41,2.73
TA9,Xây dựng và Vật liệu,2017,0.087,0.2409,0.0262,151887942251.0,420659411051,1394897343027.0,36587688867.0,151.89,420.66,1394.9,36.59,8.7,24.09,2.62
TA9,Xây dựng và Vật liệu,2018,0.045,0.1517,0.0171,144661747774.0,487313059281,1283445478648.0,21940601575.0,144.66,487.31,1283.45,21.94,4.5,15.17,1.71
TA9,Xây dựng và Vật liệu,2019,0.0486,0.1543,0.0196,146954903240.0,466631559358,1157266585387.0,22667920186.0,146.95,466.63,1157.27,22.67,4.86,15.43,1.96
TA9,Xây dựng và Vật liệu,2020,0.0717,0.1538,0.0204,151565357049.0,325003369190,1145425743038.0,23312257948.0,151.57,325.0,1145.43,23.31,7.17,15.38,2.04
TA9,Xây dựng và Vật liệu,2021,0.0691,0.1286,0.0137,152492200796.0,283615394088,1428708781972.0,19610524359.0,152.49,283.62,1428.71,19.61,6.91,12.86,1.37
TA9,Xây dựng và Vật liệu,2022,0.1021,0.1325,0.0127,153263682563.0,198838727825,1599272001597.0,20307135972.0,153.26,198.84,1599.27,20.31,10.21,13.25,1.27
TA9,Xây dựng và Vật liệu,2023,0.0506,0.1445,0.0103,159191078263.0,454313852848,2226749306339.0,23010016598.0,159.19,454.31,2226.75,23.01,5.06,14.45,1.03
TA9,Xây dựng và Vật liệu,2024,0.0652,0.164,0.0139,165051868653.0,414779280392,1953222028655.0,27063996847.0,165.05,414.78,1953.22,27.06,6.52,16.4,1.39
TAW,"Điện, nước & xăng dầu khí đốt",2015,0.0889,0.0889,0.0265,61191732161.0,61191732161,205284958544.0,5441418259.0,61.19,61.19,205.28,5.44,8.89,8.89,2.65
TAW,"Điện, nước & xăng dầu khí đốt",2016,0.0401,0.0401,0.0092,59895262134.0,59895262134,260400880528.0,2398919973.0,59.9,59.9,260.4,2.4,4.01,4.01,0.92
TAW,"Điện, nước & xăng dầu khí đốt",2017,0.0636,0.0636,0.0228,59534021180.0,59534021180,166140691095.0,3783707278.0,59.53,59.53,166.14,3.78,6.36,6.36,2.28
TAW,"Điện, nước & xăng dầu khí đốt",2018,0.0833,0.0833,0.0328,62184145205.0,62184145205,157806497423.0,5179823560.0,62.18,62.18,157.81,5.18,8.33,8.33,3.28
TAW,"Điện, nước & xăng dầu khí đốt",2019,0.1061,0.1061,0.0461,64148153183.0,64148153183,147479958063.0,6805493131.0,64.15,64.15,147.48,6.81,10.61,10.61,4.61
TAW,"Điện, nước & xăng dầu khí đốt",2020,0.1242,0.1242,0.0553,64475757409.0,64475757409,144753711017.0,8008357603.0,64.48,64.48,144.75,8.01,12.42,12.42,5.53
TAW,"Điện, nước & xăng dầu khí đốt",2021,0.0862,0.0862,0.0375,61794036328.0,61794036328,142201448758.0,5326636522.0,61.79,61.79,142.2,5.33,8.62,8.62,3.75
TAW,"Điện, nước & xăng dầu khí đốt",2022,0.1307,0.1307,0.0604,64957304588.0,64957304588,140632097985.0,8489904782.0,64.96,64.96,140.63,8.49,13.07,13.07,6.04
TAW,"Điện, nước & xăng dầu khí đốt",2023,0.1389,0.1389,0.0626,66067937810.0,66067937810,146560093296.0,9175538004.0,66.07,66.07,146.56,9.18,13.89,13.89,6.26
TAW,"Điện, nước & xăng dầu khí đốt",2024,0.1156,0.1156,0.0585,68317235596.0,68317235596,135051680046.0,7899732467.0,68.32,68.32,135.05,7.9,11.56,11.56,5.85
TB8,Hàng & Dịch vụ Công nghiệp,2015,0.099,0.2623,0.0417,14365250793.0,38063635300,90391349162.0,3768037224.0,14.37,38.06,90.39,3.77,9.9,26.23,4.17
TB8,Hàng & Dịch vụ Công nghiệp,2016,0.1499,0.2271,0.0564,15588986405.0,23617170466,62797820923.0,3539559352.0,15.59,23.62,62.8,3.54,14.99,22.71,5.64
TB8,Hàng & Dịch vụ Công nghiệp,2017,0.1412,0.179,0.0534,17160045220.0,21747135130,57544965079.0,3071058815.0,17.16,21.75,57.54,3.07,14.12,17.9,5.34
TB8,Hàng & Dịch vụ Công nghiệp,2018,0.0607,0.0773,0.0312,17915768608.0,22797108098,44343512507.0,1384146914.0,17.92,22.8,44.34,1.38,6.07,7.73,3.12
TB8,Hàng & Dịch vụ Công nghiệp,2019,0.0876,0.1011,0.0388,18561656787.0,21441802053,48442106953.0,1877291019.0,18.56,21.44,48.44,1.88,8.76,10.11,3.88
TB8,Hàng & Dịch vụ Công nghiệp,2020,0.1673,0.1673,0.0694,20037198091.0,20037198091,48323433172.0,3352832323.0,20.04,20.04,48.32,3.35,16.73,16.73,6.94
TB8,Hàng & Dịch vụ Công nghiệp,2021,0.0561,0.0978,0.0267,18983957625.0,33096888412,69392384586.0,1856242160.0,18.98,33.1,69.39,1.86,5.61,9.78,2.67
TB8,Hàng & Dịch vụ Công nghiệp,2022,0.0748,0.117,0.0298,19607747681.0,30671893281,77076921285.0,2294408000.0,19.61,30.67,77.08,2.29,7.48,11.7,2.98
TB8,Hàng & Dịch vụ Công nghiệp,2023,0.0847,0.1404,0.0358,20140117622.0,33362018675,79013102366.0,2826777941.0,20.14,33.36,79.01,2.83,8.47,14.04,3.58
TB8,Hàng & Dịch vụ Công nghiệp,2024,0.1112,0.1515,0.0469,20405304583.0,27803693996,65967974520.0,3091964902.0,20.41,27.8,65.97,3.09,11.12,15.15,4.69
TBC,"Điện, nước & xăng dầu khí đốt",2015,0.1369,0.1369,0.1322,842436568287.0,842436568287,872399671384.0,115290857822.0,842.44,842.44,872.4,115.29,13.69,13.69,13.22
TBC,"Điện, nước & xăng dầu khí đốt",2016,0.1314,0.1314,0.1252,838178886045.0,838178886045,879793408957.0,110170485307.0,838.18,838.18,879.79,110.17,13.14,13.14,12.52
TBC,"Điện, nước & xăng dầu khí đốt",2017,0.1932,0.1932,0.1874,861626216410.0,861626216410,888075658758.0,166466633978.0,861.63,861.63,888.08,166.47,19.32,19.32,18.74
TBC,"Điện, nước & xăng dầu khí đốt",2018,0.2321,0.2321,0.2043,885606435755.0,885606435755,1006008750950.0,205547243345.0,885.61,885.61,1006.01,205.55,23.21,23.21,20.43
TBC,"Điện, nước & xăng dầu khí đốt",2019,0.082,0.1118,0.0781,1145512415357.0,1562859625212,1640920779752.0,128104870267.0,1145.51,1562.86,1640.92,128.1,8.2,11.18,7.81
TBC,"Điện, nước & xăng dầu khí đốt",2020,0.1402,0.1771,0.1365,1232735158418.0,1556735158418,1599629398384.0,218282743062.0,1232.74,1556.74,1599.63,218.28,14.02,17.71,13.65
TBC,"Điện, nước & xăng dầu khí đốt",2021,0.1424,0.1723,0.1331,1215453549403.0,1471282163800,1573745182378.0,209468390984.0,1215.45,1471.28,1573.75,209.47,14.24,17.23,13.31
TBC,"Điện, nước & xăng dầu khí đốt",2022,0.2461,0.2756,0.2376,1374308944743.0,1539308944743,1594503669161.0,378788125340.0,1374.31,1539.31,1594.5,378.79,24.61,27.56,23.76
TBC,"Điện, nước & xăng dầu khí đốt",2023,0.1168,0.1259,0.1098,1339108842532.0,1444108842532,1535913003640.0,168614104099.0,1339.11,1444.11,1535.91,168.61,11.68,12.59,10.98
TBC,"Điện, nước & xăng dầu khí đốt",2024,0.161,0.1675,0.1504,1364838153498.0,1419938153498,1519817168416.0,228621006266.0,1364.84,1419.94,1519.82,228.62,16.1,16.75,15.04
TBD,Hàng & Dịch vụ Công nghiệp,2015,0.0426,0.1501,0.0294,271318460170.0,955795744486,1385045660509.0,40731658275.0,271.32,955.8,1385.05,40.73,4.26,15.01,2.94
TBD,Hàng & Dịch vụ Công nghiệp,2016,0.0911,0.3406,0.0694,350357336298.0,1309804015986,1718902835562.0,119341252913.0,350.36,1309.8,1718.9,119.34,9.11,34.06,6.94
TBD,Hàng & Dịch vụ Công nghiệp,2017,0.07,0.266,0.0554,395409819168.0,1501896052429,1899477537319.0,105184469168.0,395.41,1501.9,1899.48,105.18,7.0,26.6,5.54
TBD,Hàng & Dịch vụ Công nghiệp,2018,0.0914,0.2406,0.0679,427054131623.0,1124648884424,1512807805301.0,102743440873.0,427.05,1124.65,1512.81,102.74,9.14,24.06,6.79
TBD,Hàng & Dịch vụ Công nghiệp,2019,0.1326,0.2373,0.0883,497617757047.0,890786327691,1337583424993.0,118077849111.0,497.62,890.79,1337.58,118.08,13.26,23.73,8.83
TBD,Hàng & Dịch vụ Công nghiệp,2020,0.1521,0.2414,0.0978,584324393025.0,927646124243,1442471551946.0,141048938991.0,584.32,927.65,1442.47,141.05,15.21,24.14,9.78
TBD,Hàng & Dịch vụ Công nghiệp,2021,0.09,0.1681,0.0661,627360610777.0,1171467680795,1595344254925.0,105437280550.0,627.36,1171.47,1595.34,105.44,9.0,16.81,6.61
TBD,Hàng & Dịch vụ Công nghiệp,2022,0.0381,0.0744,0.0289,561100169412.0,1094287687943,1441945340784.0,41720734635.0,561.1,1094.29,1441.95,41.72,3.81,7.44,2.89
TBD,Hàng & Dịch vụ Công nghiệp,2023,0.0466,0.091,0.0339,553042183145.0,1079426122474,1484594593036.0,50330741340.0,553.04,1079.43,1484.59,50.33,4.66,9.1,3.39
TBD,Hàng & Dịch vụ Công nghiệp,2024,0.1217,0.2357,0.0762,611903728546.0,1185250250059,1893672309073.0,144237329401.0,611.9,1185.25,1893.67,144.24,12.17,23.57,7.62
TBR,Bất động sản,2015,0.0415,0.0415,0.0308,187801444795.0,187801444795,253085248290.0,7790295991.0,187.8,187.8,253.09,7.79,4.15,4.15,3.08
TBR,Bất động sản,2016,0.0333,0.0333,0.0269,191877518086.0,191877518086,236768465217.0,6380508599.0,191.88,191.88,236.77,6.38,3.33,3.33,2.69
TBR,Bất động sản,2017,0.0312,0.0376,0.0216,189197732030.0,228218165932,329833633157.0,7122368919.0,189.2,228.22,329.83,7.12,3.12,3.76,2.16
TBR,Bất động sản,2018,0.1149,0.1318,0.0961,203316950854.0,233157384756,278761463958.0,26796657986.0,203.32,233.16,278.76,26.8,11.49,13.18,9.61
TBR,Bất động sản,2019,0.0315,0.0349,0.0263,187936624295.0,208597058197,249391208199.0,6563502399.0,187.94,208.6,249.39,6.56,3.15,3.49,2.63
TBR,Bất động sản,2020,0.0287,0.0305,0.0247,181291176591.0,192771610493,223314971879.0,5526206296.0,181.29,192.77,223.31,5.53,2.87,3.05,2.47
TBR,Bất động sản,2021,0.0137,0.0137,0.0121,172288366157.0,172288366157,195522417624.0,2363542332.0,172.29,172.29,195.52,2.36,1.37,1.37,1.21
TBR,Bất động sản,2022,0.0145,0.0145,0.0136,170108252890.0,170108252890,180892852599.0,2464436912.0,170.11,170.11,180.89,2.46,1.45,1.45,1.36
TBR,Bất động sản,2023,0.017,0.017,0.0161,167046832141.0,167046832141,175655262783.0,2832465742.0,167.05,167.05,175.66,2.83,1.7,1.7,1.61
TBR,Bất động sản,2024,0.0176,0.0176,0.0166,166034251852.0,166034251852,176052309823.0,2921066504.0,166.03,166.03,176.05,2.92,1.76,1.76,1.66
TBX,Xây dựng và Vật liệu,2015,0.0298,0.0704,0.0232,21507485786.0,50832236293,65137185592.0,1513099442.0,21.51,50.83,65.14,1.51,2.98,7.04,2.32
TBX,Xây dựng và Vật liệu,2016,0.0151,0.0321,0.0116,22221416206.0,47212462896,61364773836.0,713930420.0,22.22,47.21,61.36,0.71,1.51,3.21,1.16
TBX,Xây dựng và Vật liệu,2017,0.0148,0.0308,0.0111,22928401215.0,47927831522,63502801892.0,706985009.0,22.93,47.93,63.5,0.71,1.48,3.08,1.11
TBX,Xây dựng và Vật liệu,2018,0.0098,0.0202,0.0075,23401609562.0,48200552078,62873285977.0,473208347.0,23.4,48.2,62.87,0.47,0.98,2.02,0.75
TBX,Xây dựng và Vật liệu,2019,-0.0207,-0.0315,-0.0158,22539721394.0,34237094552,44804433159.0,-709931200.0,22.54,34.24,44.8,-0.71,-2.07,-3.15,-1.58
TBX,Xây dựng và Vật liệu,2020,-0.0905,-0.1035,-0.0755,19917660362.0,22769660362,27279561644.0,-2060714173.0,19.92,22.77,27.28,-2.06,-9.05,-10.35,-7.55
TBX,Xây dựng và Vật liệu,2021,0.0056,0.0056,0.0045,20028140656.0,20028140656,24942045057.0,112480295.0,20.03,20.03,24.94,0.11,0.56,0.56,0.45
TBX,Xây dựng và Vật liệu,2022,0.017,0.017,0.0134,20374974781.0,20374974781,25870120256.0,346834124.0,20.37,20.37,25.87,0.35,1.7,1.7,1.34
TBX,Xây dựng và Vật liệu,2023,-0.0129,-0.0129,-0.0108,20115790037.0,20115790037,24035285209.0,-259184744.0,20.12,20.12,24.04,-0.26,-1.29,-1.29,-1.08
TBX,Xây dựng và Vật liệu,2024,0.005,0.005,0.0042,20217659846.0,20217659846,24296032721.0,101869809.0,20.22,20.22,24.3,0.1,0.5,0.5,0.42
TCB,Ngân hàng,2015,0.0516,0.1722,0.008,8878079000000.0,29624069000000,191993602000000.0,1529188000000.0,8878.08,29624.07,191993.6,1529.19,5.16,17.22,0.8
TCB,Ngân hàng,2016,0.0933,0.3547,0.0134,8878079000000.0,33764205000000,235363136000000.0,3148846000000.0,8878.08,33764.2,235363.14,3148.85,9.33,35.47,1.34
TCB,Ngân hàng,2017,0.1149,0.6593,0.0239,9777116000000.0,56100941000000,269392380000000.0,6445595000000.0,9777.12,56100.94,269392.38,6445.6,11.49,65.93,2.39
TCB,Ngân hàng,2018,0.1179,0.2391,0.0264,35442539000000.0,71868099000000,320988941000000.0,8473997000000.0,35442.54,71868.1,320988.94,8474.0,11.79,23.91,2.64
TCB,Ngân hàng,2019,0.1057,0.2882,0.0267,35477967000000.0,96744602000000,383699461000000.0,10226209000000.0,35477.97,96744.6,383699.46,10226.21,10.57,28.82,2.67
TCB,Ngân hàng,2020,0.1516,0.3542,0.0286,35525569000000.0,83010381000000,439602933000000.0,12582467000000.0,35525.57,83010.38,439602.93,12582.47,15.16,35.42,2.86
TCB,Ngân hàng,2021,0.1244,0.5175,0.0324,35585622000000.0,148044313000000,568728950000000.0,18415382000000.0,35585.62,148044.31,568728.95,18415.38,12.44,51.75,3.24
TCB,Ngân hàng,2022,0.1003,0.5645,0.0292,36204797000000.0,203767766000000,699032544000000.0,20436426000000.0,36204.8,203767.77,699032.54,20436.43,10.03,56.45,2.92
TCB,Ngân hàng,2023,0.096,0.5017,0.0214,36257461000000.0,189430463000000,849482012000000.0,18190866000000.0,36257.46,189430.46,849482.01,18190.87,9.6,50.17,2.14
TCB,Ngân hàng,2024,0.1033,0.2775,0.0222,78412544000000.0,210651632000000,978798549000000.0,21760104000000.0,78412.54,210651.63,978798.55,21760.1,10.33,27.75,2.22
TCD,Xây dựng và Vật liệu,2015,0.2053,0.225,0.1062,113169265666.0,124021012576,239827541967.0,25462377582.0,113.17,124.02,239.83,25.46,20.53,22.5,10.62
TCD,Xây dựng và Vật liệu,2016,0.1181,0.1573,0.0246,382809529861.0,509900745970,2449340607753.0,60228211801.0,382.81,509.9,2449.34,60.23,11.81,15.73,2.46
TCD,Xây dựng và Vật liệu,2017,0.1259,0.1729,0.065,433550499030.0,595339271084,1153441133045.0,74948252377.0,433.55,595.34,1153.44,74.95,12.59,17.29,6.5
TCD,Xây dựng và Vật liệu,2018,0.1223,0.1669,0.0481,490487714159.0,669492779810,1701218292229.0,81858010513.0,490.49,669.49,1701.22,81.86,12.23,16.69,4.81
TCD,Xây dựng và Vật liệu,2019,0.1094,0.1718,0.0491,552822063457.0,868161738559,1935219516704.0,94989425714.0,552.82,868.16,1935.22,94.99,10.94,17.18,4.91
TCD,Xây dựng và Vật liệu,2020,0.0834,0.2184,0.0233,658473116702.0,1723532421526,6175143794020.0,143784384062.0,658.47,1723.53,6175.14,143.78,8.34,21.84,2.33
TCD,Xây dựng và Vật liệu,2021,0.1756,0.2644,0.0582,1269465519989.0,1911814337307,5769740260244.0,335630480647.0,1269.47,1911.81,5769.74,335.63,17.56,26.44,5.82
